ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Status,Parent_Glottocode
lave1248,Laven,Eurasia,15.2726,106.322,lave1248,lbo,aust1305,Austroasiatic,shifting,love1237
souu1238,Sou,Eurasia,14.687000000000001,106.54,souu1238,sqq,aust1305,Austroasiatic,shifting,love1237
trie1243,Trieng,Eurasia,15.5002,107.515,trie1243,stg,aust1305,Austroasiatic,not endangered,unun9940
chra1242,Chrau,Eurasia,10.8021,107.29299999999999,chra1242,crw,aust1305,Austroasiatic,threatened,mnon1258
east2333,Eastern Mnong,Eurasia,12.3939,108.354,east2333,mng,aust1305,Austroasiatic,not endangered,mnon1259
krao1238,Kraol,Eurasia,12.8107,106.539,krao1238,rka,aust1305,Austroasiatic,threatened,sout2691
cent1992,Central Mnong,Eurasia,12.6313,107.301,cent1992,cmo,aust1305,Austroasiatic,threatened,sout2691
sout2692,Southern Mnong,Eurasia,12.06354,107.65423999999999,sout2692,mnn,aust1305,Austroasiatic,not endangered,sout2691
bulo1242,Bulo Stieng,Eurasia,11.9777,106.79799999999999,bulo1242,sti,aust1305,Austroasiatic,shifting,stie1250
bude1236,Budeh Stieng,Eurasia,11.6917,106.691,bude1236,stt,aust1305,Austroasiatic,moribund,stie1250
koho1244,Koho,Eurasia,11.6444,108.057,koho1244,kpm,aust1305,Austroasiatic,not endangered,koho1243
maaa1253,Maa,Eurasia,11.5205,107.339,maaa1253,cma,aust1305,Austroasiatic,not endangered,koho1243
keor1235,Keoru-Ahia,Papunesia,-7.63603,145.415,keor1235,xeu,nucl1580,Eleman,not endangered,west2573
opao1240,Opao,Papunesia,-7.85988,145.751,opao1240,opo,nucl1580,Eleman,not endangered,west2573
orok1267,Orokolo,Papunesia,-7.813089999999999,145.34,orok1267,oro,nucl1580,Eleman,not endangered,west2573
toar1246,Toaripi,Papunesia,-8.07231,146.20600000000002,toar1246,tqo,nucl1580,Eleman,not endangered,east2494
tair1256,Tairuma,Papunesia,-7.94866,145.732,tair1256,uar,nucl1580,Eleman,not endangered,east2494
ango1254,Angor,Papunesia,-3.7167,141.19899999999998,ango1254,agg,sena1264,Senagi,shifting,sena1264
dera1245,Dera (Indonesia),Papunesia,-3.5230900000000003,140.947,dera1245,kbv,sena1264,Senagi,shifting,sena1264
suki1245,Suki,Papunesia,-8.047830000000001,141.842,suki1245,sui,suki1244,Suki-Gogodala,not endangered,suki1244
gogo1265,Gogodala,Papunesia,-8.08527,142.874,gogo1265,ggw,suki1244,Suki-Gogodala,not endangered,gogo1264
arii1243,Ari,Papunesia,-7.955260000000001,142.4,arii1243,aac,suki1244,Suki-Gogodala,moribund,ariw1234
waru1267,Waruna,Papunesia,-8.23565,142.47,waru1267,wrv,suki1244,Suki-Gogodala,not endangered,ariw1234
jurc1239,Jurchen,Eurasia,44.412626,126.866803,jurc1239,juc,tung1282,Tungusic,nearly extinct,manc1250
xibe1242,Xibe,Eurasia,43.5854,81.0034,xibe1242,sjo,tung1282,Tungusic,threatened,manc1251
manc1252,Manchu,Eurasia,47.3122,126.557,manc1252,mnc,tung1282,Tungusic,nearly extinct,manc1251
oroc1248,Oroch,Eurasia,50.3235,137.851,oroc1248,oac,tung1282,Tungusic,moribund,cent2235
udih1248,Udihe,Eurasia,46.6309,135.678,udih1248,ude,tung1282,Tungusic,nearly extinct,cent2235
kile1243,Kilen,Eurasia,47.585,132.48,kile1243,,tung1282,Tungusic,moribund,cent2235
nana1257,Nanai,Eurasia,48.4343,134.797,nana1257,gld,tung1282,Tungusic,shifting,orok1264
ulch1241,Ulch,Eurasia,51.8521,140.29,ulch1241,ulc,tung1282,Tungusic,nearly extinct,ulch1242
orok1265,Orok,Eurasia,49.3639,143.128,orok1265,oaa,tung1282,Tungusic,nearly extinct,ulch1242
even1260,Even,Eurasia,70.6687,130.914,even1260,eve,tung1282,Tungusic,moribund,nort3147
oroq1238,Oroqen,Eurasia,50.6319,125.01700000000001,oroq1238,orh,tung1282,Tungusic,moribund,west2427
even1259,Evenki,Eurasia,61.972,94.689,even1259,evn,tung1282,Tungusic,shifting,west2427
negi1245,Negidal,Eurasia,52.9658,139.20600000000002,negi1245,neg,tung1282,Tungusic,moribund,west2427
woun1238,Woun Meu,South America,8.5,-78.0,woun1238,noa,choc1280,Chocoan,shifting,choc1280
cara1271,Caramanta,South America,5.624,-75.877,cara1271,crf,choc1280,Chocoan,threatened,unun9901
anse1238,Anserma,South America,6.24999,-76.05,anse1238,ans,choc1280,Chocoan,extinct,unun9901
epen1239,Epena,South America,4.258769999999999,-77.3566,epen1239,sja,choc1280,Chocoan,threatened,sanj1278
embe1262,Emberá-Chamí,South America,4.8791,-76.0749,embe1262,cmi,choc1280,Chocoan,threatened,uppe1440
embe1261,Emberá-Tadó,South America,5.23658,-77.1533,embe1261,tdc,choc1280,Chocoan,threatened,uppe1440
embe1260,Emberá-Catío,South America,7.52721,-76.7476,embe1260,cto,choc1280,Chocoan,threatened,atra1235
embe1259,Emberá-Baudó,South America,5.2824,-76.32548,embe1259,bdc,choc1280,Chocoan,threatened,pana1309
nort2972,Northern Emberá,South America,7.127610000000001,-77.574,nort2972,emp,choc1280,Chocoan,threatened,pana1309
erie1238,Erie,North America,42.158,-79.64,erie1238,,uncl1493,Unclassifiable,,uncl1493
cuev1238,Cueva,North America,8.268235,-78.184569,cuev1238,,uncl1493,Unclassifiable,,uncl1493
uruc1243,Urucucús,South America,,,uruc1243,,uncl1493,Unclassifiable,,uncl1493
sanf1266,San Francisco Solano,North America,,,sanf1266,xso,uncl1493,Unclassifiable,,uncl1493
calu1239,Calusa,North America,,,calu1239,,uncl1493,Unclassifiable,,uncl1493
mang1364,Mangio,Africa,,,mang1364,,uncl1493,Unclassifiable,,uncl1493
okwa1236,Okwa,Africa,,,okwa1236,,uncl1493,Unclassifiable,,uncl1493
naol1234,Naolan,North America,,,naol1234,,uncl1493,Unclassifiable,,uncl1493
waka1282,Wakabunga,Australia,,,waka1282,wwb,uncl1493,Unclassifiable,extinct,uncl1493
uamu1236,Uamué,South America,-8.499989999999999,-38.75,uamu1236,uam,uncl1493,Unclassifiable,extinct,uncl1493
mali1242,Malibu,South America,,,mali1242,,uncl1493,Unclassifiable,,uncl1493
game1240,Gamela of Viana,South America,-3.2913381,-45.1835185,game1240,,uncl1493,Unclassifiable,,uncl1493
muzo1235,Muzo,South America,,,muzo1235,,uncl1493,Unclassifiable,,uncl1493
hait1241,Haitian Vodoun Culture Language,North America,18.910999999999998,-72.39399999999999,hait1241,hvc,uncl1493,Unclassifiable,extinct,uncl1493
elym1237,Elymian,Eurasia,,,elym1237,xly,uncl1493,Unclassifiable,,uncl1493
mara1417,Marau Wawa,Papunesia,-10.825887,162.1901,mara1417,,uncl1493,Unclassifiable,,uncl1493
conc1237,Concho,North America,,,conc1237,,uncl1493,Unclassifiable,,uncl1493
quil1251,Quillacinga,South America,,,quil1251,,uncl1493,Unclassifiable,,uncl1493
sill1240,Silla,Eurasia,,,sill1240,,uncl1493,Unclassifiable,,uncl1493
mang1422,Mangree,Africa,,,mang1422,,uncl1493,Unclassifiable,,uncl1493
poya1239,Poya,South America,,,poya1239,,uncl1493,Unclassifiable,,uncl1493
amot1239,Amotomanco,North America,,,amot1239,,uncl1493,Unclassifiable,,uncl1493
paek1234,Paekche,Eurasia,,,paek1234,pkc,uncl1493,Unclassifiable,,uncl1493
aran1265,Aranama,North America,,,aran1265,xrt,uncl1493,Unclassifiable,,uncl1493
monq1236,Monqui,North America,,,monq1236,,uncl1493,Unclassifiable,,uncl1493
vazi1234,Vazimba,Africa,,,vazi1234,,uncl1493,Unclassifiable,,uncl1493
mehe1242,Meherrin,North America,,,mehe1242,,uncl1493,Unclassifiable,,uncl1493
urup1235,Uru-Pa-In,South America,-11.2946,-62.7226,urup1235,urp,uncl1493,Unclassifiable,not endangered,uncl1493
ambe1246,Ambermo,Papunesia,-1.763355,137.903651,ambe1246,,uncl1493,Unclassifiable,,uncl1493
arac1235,Aracaju,South America,,,arac1235,,uncl1493,Unclassifiable,,uncl1493
kain1277,Kainuu Saami,Eurasia,,,kain1277,,uncl1493,Unclassifiable,,uncl1493
dege1245,Degere,Africa,,,dege1245,,uncl1493,Unclassifiable,,uncl1493
raet1238,Raetic,Eurasia,,,raet1238,xrr,uncl1493,Unclassifiable,,uncl1493
muel1234,Muellamues,South America,,,muel1234,,uncl1493,Unclassifiable,,uncl1493
kamb1239,Kambiwá,South America,-8.6093993,-36.5993292,kamb1239,xbw,uncl1493,Unclassifiable,extinct,uncl1493
guai1246,Guaicaro,South America,,,guai1246,,uncl1493,Unclassifiable,,uncl1493
dima1246,Dima-Bottego,Africa,,,dima1246,,uncl1493,Unclassifiable,,uncl1493
pola1249,Polari,Eurasia,51.7866,-1.39091,pola1249,pld,uncl1493,Unclassifiable,extinct,uncl1493
kara1506,Kara,South America,,,kara1506,,uncl1493,Unclassifiable,,uncl1493
lemn1237,Lemnian,Eurasia,,,lemn1237,xle,uncl1493,Unclassifiable,,uncl1493
copa1238,Copallen,South America,,,copa1238,,uncl1493,Unclassifiable,,uncl1493
yana1258,Yanacona,South America,,,yana1258,,uncl1493,Unclassifiable,,uncl1493
past1243,Pasto,South America,,,past1243,,uncl1493,Unclassifiable,,uncl1493
imba1237,Imbabura,South America,,,imba1237,,uncl1493,Unclassifiable,,uncl1493
wavu1234,Wawu-II,Africa,,,wavu1234,,uncl1493,Unclassifiable,,uncl1493
chho1235,Chholo,South America,,,chho1235,,uncl1493,Unclassifiable,,uncl1493
tait1247,Cushitic Taita,Africa,,,tait1247,,uncl1493,Unclassifiable,,uncl1493
quep1238,Quepos,North America,,,quep1238,,uncl1493,Unclassifiable,,uncl1493
sout2466,South-Arabian-Unknown-k,Eurasia,,,sout2466,,uncl1493,Unclassifiable,,uncl1493
quer1237,Querandi,South America,,,quer1237,,uncl1493,Unclassifiable,,uncl1493
panz1235,Panzaleo,South America,,,panz1235,,uncl1493,Unclassifiable,,uncl1493
kogu1234,Koguryo,Eurasia,,,kogu1234,zkg,uncl1493,Unclassifiable,,uncl1493
kapi1248,Kapinawá,South America,-8.499989999999999,-38.3333,kapi1248,xpn,uncl1493,Unclassifiable,extinct,uncl1493
okwa1235,Okwanuchu,North America,,,okwa1235,,uncl1493,Unclassifiable,,uncl1493
sere1258,Serengeti Dorobo,Africa,,,sere1258,,uncl1493,Unclassifiable,,uncl1493
bagu1249,Bagua,South America,,,bagu1249,,uncl1493,Unclassifiable,,uncl1493
puru1267,Puruguay,South America,,,puru1267,,uncl1493,Unclassifiable,,uncl1493
envu1234,Envuelto,South America,-0.0355621,-70.944973,envu1234,,uncl1493,Unclassifiable,,uncl1493
hoxa1234,Hoxa,South America,,,hoxa1234,,uncl1493,Unclassifiable,,uncl1493
illy1234,Illyrian,Eurasia,43.0,18.0,illy1234,xil,uncl1493,Unclassifiable,,uncl1493
name1237,Ná-Meo,Eurasia,22.4189,106.435,name1237,neo,uncl1493,Unclassifiable,not endangered,uncl1493
saca1239,Sacata,South America,,,saca1239,,uncl1493,Unclassifiable,,uncl1493
pamu1240,Pamunkey,North America,,,pamu1240,,uncl1493,Unclassifiable,,uncl1493
sans1265,Sansimoniano,South America,,,sans1265,,uncl1493,Unclassifiable,,uncl1493
calc1235,Calchaqui,South America,,,calc1235,,uncl1493,Unclassifiable,,uncl1493
eteo1240,Eteocypriot,Eurasia,,,eteo1240,ecy,uncl1493,Unclassifiable,,uncl1493
idab1234,Idabaez,South America,,,idab1234,,uncl1493,Unclassifiable,,uncl1493
nort1401,North Picene,Eurasia,,,nort1401,nrp,uncl1493,Unclassifiable,,uncl1493
cara1245,Carabayo,South America,-1.7922,-69.9099,cara1245,cby,uncl1493,Unclassifiable,extinct,uncl1493
tapa1261,Tapajó,South America,,,tapa1261,,uncl1493,Unclassifiable,,uncl1493
tara1303,Tarairiu,South America,-5.6988166,-36.1576346,tara1303,,uncl1493,Unclassifiable,,uncl1493
guac1240,Guachipas,South America,,,guac1240,,uncl1493,Unclassifiable,,uncl1493
quin1236,Quinqui,Eurasia,40.2638,-3.68704,quin1236,quq,uncl1493,Unclassifiable,not endangered,uncl1493
coli1235,Colima,South America,,,coli1235,,uncl1493,Unclassifiable,,uncl1493
camu1235,Camunic,Eurasia,,,camu1235,xcc,uncl1493,Unclassifiable,,uncl1493
kake1234,Kakesio Dorobo,Africa,,,kake1234,,uncl1493,Unclassifiable,,uncl1493
chac1253,Chacha,South America,,,chac1253,,uncl1493,Unclassifiable,,uncl1493
kaim1235,Kaimbé,South America,-10.4795944,-39.026292600000005,kaim1235,xai,uncl1493,Unclassifiable,extinct,uncl1493
neut1237,Neutral-Atiouandaronk,North America,,,neut1237,,uncl1493,Unclassifiable,,uncl1493
komt1237,Komta,Africa,,,komt1237,,uncl1493,Unclassifiable,,uncl1493
bazi1237,Bazigar,Eurasia,25.2977,77.2213,bazi1237,bfr,uncl1493,Unclassifiable,shifting,uncl1493
guti1235,Gutian,Eurasia,,,guti1235,,uncl1493,Unclassifiable,,uncl1493
numi1241,Numidian,Africa,,,numi1241,nxm,uncl1493,Unclassifiable,,uncl1493
gail1235,Gail,Africa,-28.77,26.895,gail1235,gic,uncl1493,Unclassifiable,extinct,uncl1493
quin1252,Quinigua,North America,,,quin1252,,uncl1493,Unclassifiable,,uncl1493
fayj1234,Fayjatases,South America,,,fayj1234,,uncl1493,Unclassifiable,,uncl1493
xoco1235,Xoco,South America,-7.633767999999999,-38.633638700000006,xoco1235,,uncl1493,Unclassifiable,,uncl1493
trav1235,Traveller Scottish,Eurasia,55.9829,-4.38593,trav1235,trl,uncl1493,Unclassifiable,threatened,uncl1493
wenr1236,Wenro,North America,43.14,-78.475563,wenr1236,,uncl1493,Unclassifiable,,uncl1493
temb1278,Tembey,South America,-26.4819663,-55.1291115,temb1278,,uncl1493,Unclassifiable,,uncl1493
tanp1235,Tanpachoa,North America,,,tanp1235,,uncl1493,Unclassifiable,,uncl1493
peri1250,Pericú,North America,23.316717999999998,-109.61481299999998,peri1250,,uncl1493,Unclassifiable,,uncl1493
sicu1234,Sicula,Eurasia,37.533968,14.84133,sicu1234,scx,uncl1493,Unclassifiable,,uncl1493
anci1248,Ancient Ligurian,Eurasia,,,anci1248,xlg,uncl1493,Unclassifiable,,uncl1493
natu1248,Natú,South America,-10.1856656,-36.8493409,natu1248,,uncl1493,Unclassifiable,,uncl1493
kant1247,Kantarure,South America,,,kant1247,,uncl1493,Unclassifiable,,uncl1493
kari1255,Karirí-Xocó,South America,-9.84999,-36.3333,kari1255,kzw,uncl1493,Unclassifiable,extinct,uncl1493
kata1268,Katabaga,Papunesia,17.9509,121.544,kata1268,ktq,uncl1493,Unclassifiable,extinct,uncl1493
pita1243,Pitaguary,South America,,,pita1243,,uncl1493,Unclassifiable,,uncl1493
pija1235,Pijao,South America,0.49999,-75.3333,pija1235,pij,uncl1493,Unclassifiable,extinct,uncl1493
mino1236,Minoan,Eurasia,,,mino1236,omn,uncl1493,Unclassifiable,,uncl1493
bida1238,Bidai,North America,,,bida1238,,uncl1493,Unclassifiable,,uncl1493
paca1243,Pacahuaras-Castillo,South America,,,paca1243,,uncl1493,Unclassifiable,,uncl1493
paya1237,Payaya,North America,,,paya1237,,uncl1493,Unclassifiable,,uncl1493
sica1234,Sicana,Eurasia,,,sica1234,sxc,uncl1493,Unclassifiable,,uncl1493
baen1237,Baenan,South America,-15.352491,-39.5552237,baen1237,,uncl1493,Unclassifiable,,uncl1493
tart1237,Tartessian,Eurasia,,,tart1237,txr,uncl1493,Unclassifiable,,uncl1493
jeni1237,Jenipapo-Kanindé,South America,,,jeni1237,,uncl1493,Unclassifiable,,uncl1493
catu1242,Catuquinaru-Bach,South America,-0.83471871,-70.86721259999999,catu1242,,uncl1493,Unclassifiable,,uncl1493
eteo1236,Eteocretan,Eurasia,,,eteo1236,ecr,uncl1493,Unclassifiable,,uncl1493
taba1269,Tabancal,South America,,,taba1269,,uncl1493,Unclassifiable,,uncl1493
kass1244,Kassite,Eurasia,,,kass1244,,uncl1493,Unclassifiable,,uncl1493
quig1235,Quignam,South America,-8.099583,-79.053383,quig1235,,uncl1493,Unclassifiable,,uncl1493
cusa1237,Cusabo,North America,,,cusa1237,,uncl1493,Unclassifiable,,uncl1493
xion1234,Xiong-Nu,Eurasia,44.61,103.39,xion1234,,uncl1493,Unclassifiable,,uncl1493
pata1255,Patagon,South America,,,pata1255,,uncl1493,Unclassifiable,,uncl1493
panc1242,Panche,South America,,,panc1242,,uncl1493,Unclassifiable,,uncl1493
pict1238,Pictish,Eurasia,,,pict1238,xpi,uncl1493,Unclassifiable,,uncl1493
unai1234,Unainuman,South America,-2.99955208,-69.22479240000001,unai1234,,uncl1493,Unclassifiable,,uncl1493
dama1262,Dama (Sierra Leone),Africa,,,dama1262,,uncl1493,Unclassifiable,,uncl1493
cabi1242,Cabixi-Natterer,South America,,,cabi1242,,uncl1493,Unclassifiable,,uncl1493
arub1238,Aruba,South America,,,arub1238,,uncl1493,Unclassifiable,,uncl1493
hamb1239,Hamba NW of Nachingwea south of Mbemkuru River,Africa,,,hamb1239,,uncl1493,Unclassifiable,,uncl1493
chuv1255,Chuvash,Eurasia,55.486999999999995,47.163000000000004,chuv1255,chv,turk1311,Turkic,threatened,bolg1249
bolg1250,Bolgarian,Eurasia,,,bolg1250,xbo,turk1311,Turkic,extinct,bolg1249
turk1303,Turkic Khalaj,Eurasia,34.4224,50.3222,turk1303,klj,turk1311,Turkic,threatened,comm1245
dolg1241,Dolgan,Eurasia,71.1083,94.2936,dolg1241,dlg,turk1311,Turkic,shifting,nort2688
yaku1245,Sakha,Eurasia,61.6974,133.98,yaku1245,sah,turk1311,Turkic,threatened,nort2688
oldu1238,Old Turkic,Eurasia,42.852778,89.529167,oldu1238,oui,turk1311,Turkic,extinct,karl1243
chag1247,Chagatai,Eurasia,38.211459999999995,57.88758000000001,chag1247,chg,turk1311,Turkic,extinct,uygh1241
sout2699,Southern Uzbek,Eurasia,36.6099,60.6907,sout2699,uzs,turk1311,Turkic,not endangered,uzbe1247
nort2690,Northern Uzbek,Eurasia,40.885999999999996,69.211,nort2690,uzn,turk1311,Turkic,not endangered,uzbe1247
ilit1241,Ili Turki,Eurasia,44.0089,80.4957,ilit1241,ili,turk1311,Turkic,nearly extinct,uigh1243
uigh1240,Uighur,Eurasia,43.88,87.38,uigh1240,uig,turk1311,Turkic,not endangered,uigh1243
kara1465,Karachay-Balkar,Eurasia,43.565,42.2606,kara1465,krc,turk1311,Turkic,threatened,west1472
kara1464,Karaim,Eurasia,54.5534,25.1054,kara1464,kdr,turk1311,Turkic,nearly extinct,west1472
kumy1244,Kumyk,Eurasia,43.0,47.0,kumy1244,kum,turk1311,Turkic,threatened,west1472
urum1249,Urum,Eurasia,42.0379,43.994,urum1249,uum,turk1311,Turkic,shifting,crim1256
crim1257,Crimean Tatar,Eurasia,45.0,34.08,crim1257,crh,turk1311,Turkic,moribund,crim1259
krym1236,Krymchak,Eurasia,34.099000000000004,34.509,krym1236,jct,turk1311,Turkic,nearly extinct,crim1259
kirg1245,Kirghiz,Eurasia,42.0,74.0,kirg1245,kir,turk1311,Turkic,not endangered,east2791
sout2694,Southern Altai,Eurasia,50.1347,86.8705,sout2694,alt,turk1311,Turkic,shifting,east2791
kara1467,Kara-Kalpak,Eurasia,39.98,63.3223,kara1467,kaa,turk1311,Turkic,not endangered,sout2701
noga1249,Nogai,Eurasia,43.5917,46.6618,noga1249,nog,turk1311,Turkic,shifting,sout2701
kaza1248,Kazakh,Eurasia,41.8729,65.7709,kaza1248,kaz,turk1311,Turkic,not endangered,sout2701
pech1242,Pecheneg,Eurasia,,,pech1242,xpc,turk1311,Turkic,extinct,unun9944
bash1264,Bashkir,Eurasia,53.5967,56.5594,bash1264,bak,turk1311,Turkic,threatened,nort2696
tata1255,Tatar,Eurasia,55.0,50.0,tata1255,tat,turk1311,Turkic,not endangered,nort2696
sibe1250,Siberian Tatar,Eurasia,57.4921,72.5642,sibe1250,sty,turk1311,Turkic,not endangered,cent2326
chul1246,Chulym Turkic,Eurasia,54.3209,89.5541,chul1246,clw,turk1311,Turkic,moribund,sout2693
nort2686,Northern Altai,Eurasia,50.8998,88.0672,nort2686,atv,turk1311,Turkic,shifting,sout2693
shor1247,Shor,Eurasia,52.3261,88.4344,shor1247,cjs,turk1311,Turkic,moribund,yeni1251
khak1248,Khakas,Eurasia,50.7393,107.169,khak1248,kjh,turk1311,Turkic,shifting,yeni1251
west2402,West Yugur,Eurasia,39.0548,99.3112,west2402,ybe,turk1311,Turkic,shifting,east2792
ainu1251,Ainu (China),Eurasia,39.2714,76.4209,ainu1251,aib,turk1311,Turkic,shifting,east2792
tuvi1240,Tuvinian,Eurasia,51.7,94.36667,tuvi1240,tyv,turk1311,Turkic,not endangered,saya1244
kara1462,Taiga Sayan Turkic,Eurasia,53.7145,98.3792,kara1462,kim,turk1311,Turkic,nearly extinct,saya1244
sala1264,Salar,Eurasia,35.5457,102.819,sala1264,slr,turk1311,Turkic,shifting,oghu1243
qash1240,Qashqa'i,Eurasia,28.25931,52.833490000000005,qash1240,qxq,turk1311,Turkic,not endangered,nucl1769
balk1254,Rumelian Turkish,Eurasia,41.170545000000004,24.44567,balk1254,bgx,turk1311,Turkic,shifting,west2406
gaga1249,Gagauz,Eurasia,44.5988,28.0277,gaga1249,gag,turk1311,Turkic,threatened,west2406
nucl1301,Turkish,Eurasia,39.8667,32.8667,nucl1301,tur,turk1311,Turkic,not endangered,west2406
salc1238,Salchuq,Eurasia,37.0392,47.3487,salc1238,slq,turk1311,Turkic,extinct,azer1255
sout2697,South Azerbaijani,Eurasia,36.5137,48.4302,sout2697,azb,turk1311,Turkic,not endangered,mode1262
nort2697,North Azerbaijani,Eurasia,40.9777,46.4737,nort2697,azj,turk1311,Turkic,not endangered,mode1262
khor1269,Khorasani Turkish,Eurasia,36.4438,60.0277,khor1269,kmz,turk1311,Turkic,threatened,east2334
turk1304,Turkmen,Eurasia,37.0872,59.1757,turk1304,tuk,turk1311,Turkic,shifting,east2334
alac1239,Alacalufe-Austral,South America,-54.788017,-70.140381,alac1239,,kawe1237,Kawesqar,extinct,kawe1237
qawa1238,Qawasqar,South America,-49.303195,-74.707536,qawa1238,alc,kawe1237,Kawesqar,nearly extinct,nort1506
alac1240,Alacalufe-Central,South America,-53.43571899999999,-71.04126,alac1240,,kawe1237,Kawesqar,extinct,nort1506
mula1254,Mulaha,Papunesia,-9.68333,147.45,mula1254,mfw,kwal1257,Kwalean,extinct,kwal1257
uare1241,Uare,Papunesia,-9.69571,147.687,uare1241,ksj,kwal1257,Kwalean,not endangered,hume1245
hume1246,Humene,Papunesia,-9.70693,147.562,hume1246,huf,kwal1257,Kwalean,not endangered,hume1245
tapa1262,Taparita,South America,,,tapa1262,,otom1276,Otomaco-Taparita,extinct,otom1276
otom1301,Otomaco,South America,7.6197859,-66.4990389,otom1301,,otom1276,Otomaco-Taparita,extinct,otom1276
maku1278,Makuráp,South America,-11.8701,-64.3201,maku1278,mpu,tupi1275,Tupian,moribund,tupa1251
tupa1250,Tuparí,South America,-11.8884,-62.2544,tupa1250,tpr,tupi1275,Tupian,shifting,nucl1716
kepk1241,Kepkiriwát,South America,-11.663,-61.246,kepk1241,kpn,tupi1275,Tupian,extinct,nucl1716
wayo1238,Wayoró,South America,-12.6945,-61.3064,wayo1238,wyr,tupi1275,Tupian,nearly extinct,nucl1716
akun1241,Akuntsu,South America,-12.8322,-60.9716,akun1241,aqz,tupi1275,Tupian,nearly extinct,akun1243
saki1248,Mekens,South America,-13.054,-62.0927,saki1248,skf,tupi1275,Tupian,nearly extinct,akun1243
kuru1309,Kuruáya,South America,-3.0956099999999998,-52.2303,kuru1309,kyr,tupi1275,Tupian,extinct,mund1329
mund1330,Mundurukú,South America,-8.41095,-57.691,mund1330,myu,tupi1275,Tupian,shifting,mund1329
puru1264,Puruborá,South America,-11.4226,-62.4358,puru1264,pur,tupi1275,Tupian,nearly extinct,puru1268
urum1250,Urumi,South America,-9.08,-63.848,urum1250,uru,tupi1275,Tupian,extinct,rama1257
karo1305,Karo (Brazil),South America,-10.3342,-61.5691,karo1305,arr,tupi1275,Tupian,shifting,rama1257
arik1264,Arikem,South America,-8.924,-63.742,arik1264,ait,tupi1275,Tupian,extinct,arik1263
kari1311,Karitiâna,South America,-9.37937,-64.1522,kari1311,ktn,tupi1275,Tupian,shifting,arik1263
suru1262,Suruí,South America,-11.0989,-61.2818,suru1262,sru,tupi1275,Tupian,shifting,mond1266
sala1273,Salamãi,South America,-12.0499,-61.25,sala1273,mnd,tupi1275,Tupian,extinct,gavi1250
cint1239,Cinta Larga,South America,-10.5879,-60.8312,cint1239,cin,tupi1275,Tupian,shifting,gavi1248
gavi1246,Gavião Do Jiparaná,South America,-10.7235,-61.6752,gavi1246,gvo,tupi1275,Tupian,shifting,gavi1248
arua1261,Aruá (Rondonia State),South America,-12.1186,-62.4357,arua1261,arx,tupi1275,Tupian,nearly extinct,gavi1248
sate1243,Sateré-Mawé,South America,-3.6389699999999996,-56.8749,sate1243,mav,tupi1275,Tupian,shifting,mawe1252
awet1244,Awetí,South America,-12.381944,-53.391943999999995,awet1244,awe,tupi1275,Tupian,shifting,awet1245
kama1373,Kamayurá,South America,-12.2661,-53.4651,kama1373,kay,tupi1275,Tupian,shifting,tupi1276
tapi1254,Tapirapé,South America,-10.5373,-50.5438,tapi1254,taf,tupi1275,Tupian,shifting,tupi1279
para1312,Parakanã,South America,-4.646809999999999,-50.0621,para1312,pak,tupi1275,Tupian,shifting,tupi1284
toca1235,Tocantins Asurini,South America,-3.5935900000000003,-49.8991,toca1235,asu,tupi1275,Tupian,shifting,tupi1284
suru1261,Suruí Do Pará,South America,-5.9271,-48.588,suru1261,mdz,tupi1275,Tupian,shifting,tupi1284
temb1276,Tenetehara,South America,-2.6123,-48.2359,temb1276,tqb,tupi1275,Tupian,moribund,tupi1285
turi1247,Turiwára,South America,-2.0,-49.5,turi1247,twt,tupi1275,Tupian,extinct,tupi1285
xeta1241,Xetá,South America,-24.9408,-52.2266,xeta1241,xet,tupi1275,Tupian,nearly extinct,tupi1277
ache1246,Aché,South America,-25.5865,-56.4697,ache1246,guq,tupi1275,Tupian,moribund,tupi1277
west2640,Western Bolivian Guaraní,South America,-20.2819,-64.1662,west2640,gnw,tupi1275,Tupian,shifting,tupi1283
east2555,Eastern Bolivian Guaraní,South America,-20.42,-63.37,east2555,gui,tupi1275,Tupian,threatened,chir1295
tapi1253,Tapieté,South America,-21.4169,-62.684,tapi1253,tpj,tupi1275,Tupian,shifting,chir1295
mbya1239,Mbyá Guaraní,South America,-26.0188,-52.711000000000006,mbya1239,gun,tupi1275,Tupian,threatened,tupi1282
pait1247,Pai Tavytera,South America,-23.15945,-56.117580000000004,pait1247,pta,tupi1275,Tupian,threatened,para1319
para1311,Paraguayan Guaraní,South America,-25.60551,-57.088159999999995,para1311,gug,tupi1275,Tupian,not endangered,para1319
kaiw1246,Kaiwá,South America,-24.589000000000002,-54.6815,kaiw1246,kgk,tupi1275,Tupian,threatened,para1319
chir1286,Chiripá,South America,-25.6521,-55.051,chir1286,nhd,tupi1275,Tupian,shifting,para1319
guar1292,Guarayu,South America,-15.8247,-61.6934,guar1292,gyr,tupi1275,Tupian,shifting,tupi1278
paus1244,Warázu,South America,-12.8553,-63.1903,paus1244,psm,tupi1275,Tupian,nearly extinct,wara1305
jora1240,Jorá,South America,-15.7492,-63.2094,jora1240,jor,tupi1275,Tupian,nearly extinct,siri1279
yuqu1240,Yuqui,South America,-16.7875,-64.9438,yuqu1240,yuq,tupi1275,Tupian,shifting,siri1279
